id,name
A0Q120601,按登记注册类型分限额以上文化批发和零售业企业营业利润
A0Q120602,按企业控股情况分限额以上文化批发和零售业企业营业利润
A0Q120701,按登记注册类型分限额以上文化批发和零售业企业应交增值税
A0Q120702,按企业控股情况分限额以上文化批发和零售业企业应交增值税
A0Q130101,按登记注册类型分规模以上文化服务业企业单位数
A0Q130102,按企业控股情况分规模以上文化服务业企业单位数
A0Q130201,按登记注册类型分规模以上文化服务业企业年末从业人员
A0Q130202,按企业控股情况分规模以上文化服务业企业年末从业人员
A0Q130301,按登记注册类型分规模以上文化服务业企业资产总计
A0Q130302,按企业控股情况分规模以上文化服务业企业资产总计
A0Q130401,按登记注册类型分规模以上文化服务业企业营业收入
A0Q130402,按企业控股情况分规模以上文化服务业企业营业收入
A0Q130501,按登记注册类型分规模以上文化服务业企业税金及附加
A0Q130502,按企业控股情况分规模以上文化服务业企业税金及附加
A0Q130601,按登记注册类型分规模以上文化服务业企业营业利润
A0Q130602,按企业控股情况分规模以上文化服务业企业营业利润
A0Q130701,按登记注册类型分规模以上文化服务业企业应交增值税
A0Q130702,按企业控股情况分规模以上文化服务业企业应交增值税
A0Q14,图书出版机构及人员情况
A0Q15,出版物发行购、销、存情况
A0Q16,作品自愿登记情况
A0R0101,体育系统机构数
A0R0102,体育系统人员数
A0R02,运动员获世界冠军情况
A0R03,运动员分项创世界纪录情况
A0R04,分技术等级运动员发展人数
A0R0501,分项目等级运动员发展人数
A0R0502,分项目等级女运动员发展人数
A0R0503,分项目国际级运动健将数
A0R0504,分项目国际级女运动健将数
A0R0505,分项目运动健将数
A0R0506,分项目女运动健将数
A0R0507,分项目一级运动员数
A0R0508,分项目一级女运动员数
A0R0509,分项目二级运动员数
A0R050A,分项目二级女运动员数
A0R06,分等级教练员发展人数
A0S01,历届全国人民代表大会代表人数
A0S02,历届全国政治协商会议委员人数
A0S03,妇联干部情况
A0S04,工会组织情况
A0S05,劳动争议处理情况
A0S06,律师、公证和调解工作基本情况
A0S0701,经济办证
A0S0702,民事法律关系办证
A0S08,涉外公证文书分类
A0S09,调解民间纠纷分类
A0S0A,在押服刑人员基本情况
A0S0B,公安机关立案的刑事案件
A0S0C01,公安机关受理治安案件数
A0S0C02,公安机关查处治安案件数
A0S0C03,每万人口受理案件数
A0S0D01,交通事故发生数
A0S0D02,交通事故死亡人数
A0S0D03,交通事故受伤人数
A0S0D04,交通事故直接财产损失
A0S0E01,火灾发生数
A0S0E02,火灾死亡人数
A0S0E03,火灾受伤人数
A0S0E04,火灾直接经济损失
A0S0E05,火灾平均每起事故损失
A0S0E06,人口火灾发生率
A0S0F01,人民检察院受案数
A0S0F02,人民检察院立案件数
A0S0F03,人民检察院立案人数
A0S0F04,人民检察院结案件数
A0S0F05,人民检察院结案人数
A0S0G01,人民检察院批捕、决定逮捕件数
A0S0G02,人民检察院批捕、决定逮捕人数
A0S0G03,人民检察院决定起诉件数
A0S0G04,人民检察院决定起诉人数
A0S0H01,人民检察院申诉案件受案件数
A0S0H02,人民检察院申诉案件立案复查件数
A0S0H03,人民检察院申诉案件结案件数
A0S0I01,人民检察院适用简易程序案件数
A0S0I02,人民检察院出庭公诉案件数
A0S0I03,人民检察院一审出庭公诉案件数
A0S0I04,人民检察院二审出庭公诉案件数
A0S0I05,人民检察院二审上诉案案件数
A0S0I06,人民检察院二审抗诉案案件数
A0S0I07,人民检察院再审出庭公诉案件数
A0S0J01,人民检察院提出抗诉案件数
A0S0J02,人民检察院撤回抗诉案件数
A0S0J03,人民检察院审判结果案件数
A0S0J04,人民检察院改判案件数
A0S0J05,人民检察院维持原判案件数
A0S0J06,人民检察院发回重审案件数
A0S0K01,人民检察院办理民事、行政抗诉案件
A0S0K02,人民检察院民事案件
A0S0K03,人民检察院行政案件
A0S0L,人民检察院受理举报、控告和申诉案件情况
A0S0M01,人民检察院书面提出纠正
A0S0M02,人民检察院已纠正
A0S0N,人民法院审理一审案件情况
A0S0O01,人民法院刑事收案件数
A0S0O02,人民法院刑事结案件数
A0S0P,人民法院审理刑事案件罪犯情况
A0S0Q01,人民法院审理婚姻家庭、继承一审案件收案件数
A0S0Q02,人民法院审理婚姻家庭、继承一审案件案件结案件数
A0S0Q03,人民法院审理婚姻家庭、继承一审案件案件调解件数
A0S0Q04,人民法院审理婚姻家庭、继承一审案件案件判决件数
A0S0Q05,人民法院审理婚姻家庭、继承一审案件案件驳回件数
A0S0Q06,人民法院审理婚姻家庭、继承一审案件案件撤诉件数
A0S0Q07,人民法院审理婚姻家庭、继承一审案件其他案件结案件数
A0S0R01,人民法院审理合同纠纷一审案件收案件数
A0S0R02,人民法院审理合同纠纷一审案件结案件数
A0S0R03,人民法院审理合同纠纷一审案件调解件数
A0S0R04,人民法院审理合同纠纷一审案件判决件数
A0S0R05,人民法院审理合同纠纷一审案件驳回件数
A0S0R06,人民法院审理合同纠纷一审案件撤诉件数
A0S0R07,人民法院审理合同纠纷一审案件其他结案件数
A0S0S01,人民法院审理权属、侵权纠纷及其他民事一审案件收案件数
A0S0S02,人民法院审理权属、侵权纠纷及其他民事一审案件结案件数
A0S0S03,人民法院审理权属、侵权纠纷及其他民事一审案件调解件数
A0S0S04,人民法院审理权属、侵权纠纷及其他民事一审案件判决件数
A0S0S05,人民法院审理权属、侵权纠纷及其他民事一审案件驳回件数
A0S0S06,人民法院审理权属、侵权纠纷及其他民事一审案件撤诉件数
A0S0S07,人民法院审理权属、侵权纠纷及其他民事一审案件其他结案件数
A0S0T01,人民法院审理行政一审案件收案件数
A0S0T02,人民法院审理行政一审案件结案件数
A0S0T03,人民法院审理行政一审案件维持件数
A0S0T04,人民法院审理行政一审案件撤销件数
A0S0T05,人民法院审理行政一审案件驳回件数
A0S0T06,人民法院审理行政一审案件撤诉件数
A0S0T07,人民法院审理行政一审案件单独赔偿件数
A0S0T08,人民法院审理行政一审案件其他结案件数
A0S0U,社会保险基金收支及累计结余
A0S0V,参加城镇基本养老保险人数
A0S0W,社会保险基本情况
A0S0X,城镇基本养老保险
A0S0Y,失业保险
A0S0Z,城镇基本医疗保险
A0S10,工伤保险
A0S11,生育保险
A0S12,新型农村社会养老保险试点情况
A0S13,城乡居民社会养老保险情况
